order_item_id,order_id,category,quantity,item_price
916,373,Home & Kitchen,2,865.72
917,373,Beauty,1,516.9
918,374,Beauty,2,331.01
919,374,Sports,1,274.82
920,374,Toys,1,297.03
921,374,Toys,1,336.21
922,375,Sports,2,854.74
923,375,Beauty,3,1271.14
924,375,Beauty,3,813.34
925,375,Home & Kitchen,1,783.33
926,376,Grocery,2,1939.89
927,377,Beauty,2,429.41
928,377,Fashion,1,425.75
929,377,Electronics,2,568.05
930,378,Fashion,3,1791.47
931,379,Beauty,2,1166.35
932,379,Electronics,2,1793.32
933,380,Home & Kitchen,1,345.9
934,380,Electronics,2,391.11
935,380,Books,2,485.24
936,380,Grocery,3,273.04
937,381,Fashion,3,365.14
938,381,Books,1,262.61
939,381,Home & Kitchen,3,348.85
940,381,Toys,3,303.29
941,382,Beauty,3,647.56
942,382,Beauty,1,1170.19
943,383,Toys,3,883.72
944,383,Books,2,903.65
945,384,Books,1,200.17
946,384,Home & Kitchen,3,270.05
947,384,Fashion,1,325.25
948,385,Toys,3,494.99
949,385,Grocery,2,755.96
950,385,Grocery,3,986.64
951,386,Fashion,3,253.62
952,386,Fashion,2,344.79
953,386,Home & Kitchen,3,203.36
954,386,Sports,3,287.89
955,387,Fashion,2,738.24
956,387,Fashion,2,667.68
957,387,Toys,2,492.22
958,387,Beauty,2,345.55
959,388,Electronics,3,429.98
960,388,Books,3,401.4
961,388,Electronics,1,736.56
962,388,Beauty,3,498.99
963,389,Sports,3,830.08
964,389,Sports,3,546.23
965,390,Grocery,1,571.91
966,390,Books,3,506.3
967,391,Fashion,1,951.6
968,391,Home & Kitchen,1,665.45
969,392,Sports,1,563.45
970,392,Fashion,2,838.79
971,392,Beauty,1,742.07
972,393,Sports,1,623.89
973,393,Grocery,2,693.09
974,393,Electronics,2,371.73
975,394,Fashion,1,534.6
976,394,Toys,3,477.47
977,395,Sports,3,532.46
978,395,Electronics,2,459.1
979,395,Electronics,2,484.29
980,395,Books,3,459.11
981,396,Grocery,1,559.91
982,396,Sports,2,313.33
983,396,Beauty,2,614.31
984,396,Books,2,501.49
985,397,Electronics,3,1016.8
986,397,Home & Kitchen,3,694.17
987,398,Beauty,2,326.86
988,398,Books,3,300.78
989,398,Electronics,1,342.33
990,398,Beauty,1,277.06
991,399,Toys,3,287.64
992,399,Fashion,2,525.66
993,399,Electronics,1,448.13
994,399,Books,3,321.08
995,400,Fashion,1,1648.63
996,401,Grocery,1,1635.3
997,402,Fashion,3,853.45
998,402,Toys,1,803.44
999,402,Home & Kitchen,1,409.44
1000,403,Sports,1,1041.74
1001,404,Electronics,1,1305.85
1002,405,Fashion,1,1539.73
1003,406,Electronics,1,640.08
1004,406,Toys,3,553.76
1005,407,Beauty,1,1059.04
1006,407,Books,1,516.08
1007,408,Grocery,2,713.42
1008,408,Toys,1,689.54
1009,409,Sports,1,590.76
1010,409,Beauty,2,982.66
1011,409,Electronics,2,437.3
1012,410,Electronics,3,1308.22
1013,410,Electronics,2,887.7
1014,411,Beauty,3,328.2
1015,411,Grocery,3,241.99
1016,411,Electronics,1,276.73
1017,411,Toys,3,351.41
1018,412,Electronics,1,339.91
1019,412,Grocery,1,217.76
1020,412,Grocery,3,304.24
1021,412,Home & Kitchen,1,287.51
1022,413,Grocery,3,470.43
1023,413,Grocery,2,753.46
1024,414,Home & Kitchen,1,342.76
1025,414,Fashion,1,243.37
1026,414,Toys,3,290.07
1027,414,Fashion,1,478.84
1028,415,Books,1,582.88
1029,415,Books,2,1093.84
1030,415,Beauty,1,610.52
1031,416,Books,1,488.21
1032,416,Grocery,1,410.19
1033,416,Electronics,1,397.41
1034,416,Beauty,3,606.42
1035,417,Beauty,2,291.24
1036,417,Fashion,3,337.2
1037,417,Electronics,3,194.42
1038,417,Beauty,3,263.26
1039,418,Grocery,1,1217.85
1040,419,Electronics,1,134.57
1041,419,Electronics,3,257.69
1042,419,Beauty,1,158.11
1043,420,Electronics,3,588.36
1044,420,Fashion,2,530.24
1045,421,Electronics,2,526.5
1046,421,Home & Kitchen,2,719.16
1047,422,Toys,3,1466.16
1048,422,Home & Kitchen,3,686.2
1049,423,Sports,1,852.33
1050,423,Electronics,1,444.49
1051,423,Books,2,824.16
1052,423,Books,3,505.7
1053,424,Beauty,1,610.83
1054,424,Sports,1,502.61
1055,424,Home & Kitchen,1,916.08
1056,425,Grocery,2,1091.33
1057,425,Toys,1,598.67
1058,425,Fashion,1,923.22
1059,426,Fashion,1,3701.49
1060,427,Fashion,1,2188.76
1061,427,Sports,3,2116.62
1062,428,Beauty,1,409.88
1063,428,Toys,1,763.69
1064,428,Books,2,630.29
1065,428,Beauty,2,273.73
1066,429,Toys,3,3246.9
1067,430,Sports,1,3269.49
1068,431,Books,1,1165.32
1069,431,Sports,2,993.38
1070,431,Beauty,1,1831.62
1071,432,Sports,3,1484.62
1072,432,Books,2,1082.97
1073,433,Fashion,3,903.79
1074,433,Electronics,1,1255.14
1075,433,Books,1,670.27
1076,433,Grocery,1,845.66
1077,434,Toys,3,1248.73
1078,434,Sports,1,1309.12
1079,434,Fashion,1,1260.06
1080,435,Beauty,1,491.57
1081,435,Home & Kitchen,2,1024.01
1082,436,Beauty,2,1569.61
1083,436,Sports,2,1102.51
1084,436,Beauty,3,1548.02
1085,436,Fashion,1,713.22
1086,437,Books,1,1281.96
1087,437,Home & Kitchen,1,1364.73
1088,437,Electronics,3,1110.25
1089,438,Beauty,3,3216.88
1090,439,Toys,2,1186.97
1091,439,Toys,2,845.72
1092,439,Fashion,3,1239.04
1093,440,Electronics,3,1428.57
1094,440,Toys,2,1313.52
1095,440,Electronics,3,720.91
1096,441,Sports,2,2955.52
1097,441,Sports,3,2937.35
1098,442,Grocery,1,908.55
1099,442,Sports,1,1255.07
1100,442,Fashion,3,1144.93
1101,443,Electronics,2,933.88
1102,443,Sports,1,770.47
1103,443,Grocery,2,934.16
1104,443,Toys,1,466.97
1105,444,Electronics,1,1867.61
1106,444,Grocery,1,1062.52
1107,444,Grocery,3,1244.79
1108,445,Toys,3,503.87
1109,445,Electronics,3,623.05
1110,445,Beauty,3,725.05
1111,445,Beauty,1,859.39
1112,446,Grocery,1,593.03
1113,446,Home & Kitchen,3,639.72
1114,446,Grocery,3,542.04
1115,447,Electronics,2,1676.38
1116,447,Sports,3,2395.51
1117,448,Electronics,3,1303.79
1118,448,Books,3,1252.63
1119,448,Electronics,3,529.49
1120,449,Books,2,705.03
1121,449,Sports,3,645.08
1122,449,Beauty,2,761.66
1123,449,Electronics,3,600.56
1124,450,Books,3,640.47
1125,450,Grocery,3,726.13
1126,451,Grocery,3,1798.77
1127,451,Electronics,3,2575.32
1128,452,Fashion,3,4875.88
1129,453,Grocery,3,4916.13
1130,454,Sports,1,782.3
1131,454,Toys,3,987.71
1132,454,Grocery,3,1186.21
1133,455,Sports,3,1174.56
1134,455,Home & Kitchen,2,1861.45
1135,456,Grocery,3,1234.8
1136,456,Toys,2,2241.58
1137,456,Beauty,1,1108.1
1138,457,Home & Kitchen,2,1762.31
1139,457,Electronics,1,1220.18
1140,458,Sports,3,686.48
1141,458,Sports,2,1254.11
1142,458,Fashion,3,928.19
1143,459,Beauty,2,2292.41
1144,460,Sports,3,6300.36
1145,461,Books,3,1256.36
1146,461,Grocery,2,1953.97
1147,462,Electronics,2,1067.76
1148,462,Sports,1,1522.79
1149,462,Books,1,1333.94
1150,462,Sports,3,1164.24
1151,463,Sports,3,3310.97
1152,464,Electronics,1,1311.17
1153,464,Fashion,2,965.63
1154,464,Sports,2,1277.09
1155,465,Books,2,2993.4
1156,466,Sports,2,3999.39
1157,467,Home & Kitchen,2,445.43
1158,467,Toys,1,273.89
1159,467,Toys,1,305.75
1160,467,Electronics,2,564.37
1161,468,Toys,3,403.42
1162,468,Electronics,3,339.74
1163,468,Toys,1,496.18
1164,468,Electronics,1,397.14
1165,469,Books,3,1363.73
1166,469,Toys,3,828.92
1167,469,Beauty,1,1340.42
1168,469,Grocery,3,623.11
1169,470,Electronics,1,2272.89
1170,471,Fashion,3,353.78
1171,471,Sports,1,427.47
1172,471,Books,2,487.72
1173,472,Fashion,2,565.46
1174,472,Toys,2,737.08
1175,472,Home & Kitchen,1,809.78
1176,473,Sports,3,1239.92
1177,473,Sports,1,2843.79
1178,474,Sports,1,1129.81
1179,474,Toys,3,991.08
1180,475,Home & Kitchen,3,2271.14
1181,475,Beauty,1,2287.83
1182,476,Home & Kitchen,2,1660.47
1183,476,Home & Kitchen,3,1002.96
1184,477,Electronics,3,769.25
1185,477,Beauty,3,591.84
1186,477,Fashion,3,955.65
1187,478,Electronics,2,1374.7
1188,478,Home & Kitchen,3,946.03
1189,478,Toys,1,1351.9
1190,479,Books,1,1258.57
1191,479,Electronics,1,1047.19
1192,479,Beauty,3,1396.21
1193,480,Electronics,2,700.32
1194,480,Sports,3,1204.67
1195,480,Sports,3,998.29
1196,480,Electronics,2,609.27
1197,481,Books,3,1756.81
1198,481,Electronics,1,1670.95
1199,482,Beauty,3,782.91
1200,482,Books,1,1767.47
1201,483,Fashion,3,2238.4
1202,483,Fashion,1,1943.89
1203,484,Toys,1,788.48
1204,484,Fashion,3,835.09
1205,484,Fashion,2,1119.8
1206,484,Beauty,1,912.47
1207,485,Beauty,3,1739.57
1208,485,Books,1,1862.75
1209,486,Books,3,1251.81
1210,486,Grocery,2,1216.23
1211,486,Fashion,2,1382.59
1212,487,Grocery,2,1756.15
1213,487,Sports,2,1328.95
1214,488,Home & Kitchen,2,490.84
1215,488,Electronics,3,882.8
1216,488,Books,2,504.15
1217,489,Books,2,1876.11
1218,490,Books,2,4007.61
1219,491,Grocery,3,1676.3
1220,491,Books,1,1634.83
1221,491,Toys,2,1311.47
1222,492,Sports,3,781.08
1223,492,Electronics,2,868.47
1224,492,Home & Kitchen,3,1091.85
1225,492,Books,1,859.25
1226,493,Electronics,3,1008.55
1227,493,Sports,2,741.38
1228,493,Home & Kitchen,1,909.1
1229,493,Electronics,1,1115.48
1230,494,Fashion,3,1347.68
1231,494,Beauty,2,2375.82
1232,495,Books,2,1131.78
1233,495,Books,1,644.23
1234,495,Beauty,3,806.35
1235,495,Grocery,2,886.28
1236,496,Electronics,3,2055.61
1237,497,Home & Kitchen,2,1447.33
1238,497,Grocery,1,864.95
1239,498,Fashion,3,1061.66
1240,498,Fashion,2,2096.55
1241,499,Beauty,3,3853.86
1242,500,Grocery,2,918.85
1243,500,Fashion,2,1447.97
1244,501,Electronics,1,1036.74
1245,501,Toys,2,728.9
1246,501,Toys,1,1266.28
1247,502,Books,3,1068.55
1248,502,Sports,3,698.55
1249,502,Beauty,1,1025.52
1250,503,Sports,1,1138.61
1251,503,Beauty,3,1251.55
1252,504,Books,2,5156.21
1253,505,Beauty,3,2034.94
1254,505,Books,3,1380.43
1255,506,Beauty,3,1444.91
1256,506,Toys,3,1491.37
1257,506,Books,3,742.18
1258,506,Fashion,2,1452.37
1259,507,Beauty,2,611.32
1260,507,Toys,2,768.12
1261,507,Grocery,1,622.79
1262,508,Books,1,3388.36
1263,509,Fashion,2,112.83
1264,509,Books,1,110.67
1265,510,Fashion,2,902.95
1266,510,Books,2,996.99
1267,510,Toys,2,2063.81
1268,510,Beauty,3,1228.0
1269,511,Toys,2,2119.48
1270,512,Grocery,3,2370.06
1271,512,Beauty,1,2373.57
1272,513,Home & Kitchen,3,3938.11
1273,514,Beauty,3,2940.15
1274,515,Grocery,2,1671.68
1275,515,Home & Kitchen,3,1599.65
1276,515,Sports,3,1107.81
1277,516,Sports,1,2601.21
1278,517,Books,3,1195.12
1279,517,Books,2,1205.83
1280,517,Fashion,1,1904.98
1281,518,Fashion,3,841.43
1282,518,Grocery,3,1249.6
1283,518,Grocery,2,1254.46
1284,518,Home & Kitchen,2,836.61
1285,519,Toys,1,1710.85
1286,520,Beauty,3,1108.86
1287,520,Home & Kitchen,1,1141.39
1288,520,Toys,1,939.6
1289,520,Electronics,2,762.71
1290,521,Home & Kitchen,3,1687.39
1291,521,Fashion,1,2813.52
1292,522,Grocery,1,3468.86
1293,523,Sports,1,1427.97
1294,523,Toys,3,3089.18
1295,524,Fashion,3,1571.9
1296,524,Home & Kitchen,2,1303.41
1297,524,Electronics,1,1499.74
1298,525,Grocery,2,720.23
1299,525,Electronics,2,1375.3
1300,525,Home & Kitchen,1,968.59
1301,525,Fashion,1,923.09
1302,526,Home & Kitchen,3,697.3
1303,526,Grocery,3,611.53
1304,526,Grocery,1,557.64
1305,526,Books,1,514.35
1306,527,Home & Kitchen,2,2058.19
1307,527,Grocery,1,1806.4
1308,528,Beauty,3,1562.82
1309,528,Sports,2,2280.67
1310,529,Fashion,3,406.69
1311,530,Books,1,2820.84
1312,531,Books,3,1643.18
1313,531,Fashion,3,927.85
1314,532,Electronics,2,1952.43
1315,533,Fashion,1,1179.49
1316,534,Books,2,266.54
1317,534,Toys,2,154.23
1318,534,Grocery,3,294.2
1319,534,Toys,1,204.05
1320,535,Grocery,1,310.95
1321,535,Sports,1,233.76
1322,535,Toys,1,196.83
1323,535,Home & Kitchen,1,203.04
1324,536,Home & Kitchen,3,201.82
1325,536,Fashion,1,226.21
1326,536,Home & Kitchen,1,130.94
1327,537,Electronics,2,394.81
1328,537,Books,2,351.5
1329,537,Toys,3,208.35
1330,537,Grocery,1,268.26
1331,538,Books,1,360.0
1332,538,Toys,3,304.13
1333,538,Home & Kitchen,2,213.18
1334,538,Sports,3,474.97
1335,539,Fashion,2,229.81
1336,539,Beauty,3,244.38
1337,539,Sports,2,254.54
1338,539,Toys,2,490.11
1339,540,Books,2,640.46
1340,540,Electronics,2,396.73
1341,540,Grocery,1,585.67
1342,541,Sports,1,628.51
1343,541,Books,1,439.42
1344,541,Grocery,2,505.56
1345,541,Books,2,377.25
1346,542,Home & Kitchen,1,498.32
1347,542,Home & Kitchen,3,227.72
1348,543,Electronics,1,432.21
1349,543,Beauty,1,342.54
1350,543,Grocery,3,523.53
1351,544,Sports,1,1265.97
1352,544,Books,2,894.63
1353,545,Fashion,2,326.11
1354,545,Books,3,546.75
1355,545,Sports,2,303.74
1356,545,Home & Kitchen,1,373.24
1357,546,Fashion,2,665.11
1358,546,Sports,2,558.74
1359,546,Sports,2,303.26
1360,547,Toys,1,532.0
1361,547,Toys,3,300.41
1362,547,Beauty,2,590.39
1363,548,Home & Kitchen,2,1020.35
1364,548,Sports,2,1351.76
1365,549,Sports,1,576.83
1366,549,Fashion,2,496.71
1367,550,Beauty,3,747.91
1368,550,Sports,3,640.9
1369,551,Home & Kitchen,2,536.89
1370,551,Fashion,2,608.74
1371,551,Beauty,2,640.74
1372,552,Home & Kitchen,1,718.24
1373,552,Electronics,1,711.33
1374,553,Electronics,2,323.62
1375,553,Beauty,2,308.55
1376,554,Electronics,1,836.85
1377,554,Toys,1,1024.45
1378,555,Electronics,2,387.83
1379,555,Books,1,358.57
1380,555,Beauty,3,266.09
1381,556,Sports,2,334.33
1382,556,Grocery,1,402.06
1383,557,Toys,2,546.83
1384,557,Home & Kitchen,3,756.32
1385,557,Toys,3,418.52
1386,558,Sports,1,744.51
1387,558,Fashion,3,737.59
1388,559,Fashion,3,347.11
1389,559,Toys,1,366.28
1390,559,Grocery,3,242.99
1391,559,Toys,1,283.2
1392,560,Sports,1,487.99
1393,560,Fashion,2,467.42
1394,560,Home & Kitchen,2,478.39
1395,560,Sports,1,417.62
1396,561,Fashion,2,475.76
1397,561,Books,1,255.86
1398,561,Fashion,2,477.49
1399,562,Beauty,3,474.0
1400,562,Fashion,3,573.6
1401,562,Books,3,587.4
1402,563,Home & Kitchen,2,1024.83
1403,564,Books,2,304.5
1404,564,Sports,3,187.87
1405,565,Toys,2,661.0
1406,565,Fashion,3,402.62
1407,565,Books,2,704.06
1408,566,Electronics,3,412.94
1409,566,Grocery,3,468.42
1410,566,Fashion,2,450.28
1411,566,Books,2,326.98
1412,567,Beauty,1,427.41
1413,567,Electronics,1,502.99
1414,567,Electronics,1,737.99
1415,568,Beauty,1,366.25
1416,568,Home & Kitchen,2,618.05
1417,568,Grocery,1,400.68
1418,569,Beauty,3,501.7
1419,569,Beauty,1,472.39
1420,569,Sports,1,593.01
1421,570,Toys,1,635.18
1422,570,Home & Kitchen,1,551.43
1423,570,Toys,3,787.73
1424,571,Home & Kitchen,2,1328.04
1425,571,Toys,2,1122.81
1426,572,Sports,3,983.38
1427,572,Home & Kitchen,1,1083.7
1428,572,Beauty,1,965.29
1429,572,Fashion,1,1002.57
1430,573,Beauty,3,1176.68
1431,573,Electronics,1,1141.87
1432,573,Grocery,3,2571.58
1433,574,Fashion,3,1206.13
1434,574,Toys,3,898.14
1435,574,Beauty,3,1167.81
1436,575,Home & Kitchen,1,1174.42
1437,575,Electronics,3,1193.43
1438,575,Grocery,1,811.61
1439,575,Sports,1,1127.78
1440,576,Grocery,1,564.09
1441,576,Beauty,3,1024.71
1442,576,Books,2,954.0
1443,576,Toys,2,510.32
1444,577,Home & Kitchen,3,2498.99
1445,578,Sports,1,1382.59
1446,578,Beauty,1,2122.5
1447,579,Sports,2,756.71
1448,579,Toys,1,876.36
1449,579,Toys,1,625.8
1450,580,Grocery,3,2270.07
1451,581,Books,1,2284.88
1452,581,Toys,3,1326.14
1453,582,Sports,3,977.91
1454,582,Fashion,3,740.58
1455,582,Beauty,3,594.44
1456,583,Fashion,2,4127.88
1457,584,Sports,2,562.27
1458,584,Grocery,1,843.77
1459,584,Toys,1,1029.79
1460,585,Books,2,1214.98
1461,585,Beauty,1,842.93
1462,585,Grocery,3,1536.11
1463,586,Fashion,2,609.18
1464,586,Home & Kitchen,3,646.72
1465,586,Toys,1,966.21
1466,586,Books,1,1345.99
1467,587,Fashion,1,1634.68
1468,587,Books,3,1524.25
1469,587,Grocery,1,1450.67
1470,587,Home & Kitchen,2,657.24
1471,588,Toys,3,1153.98
1472,588,Toys,2,1209.76
1473,588,Grocery,1,906.7
1474,589,Beauty,1,618.99
1475,589,Electronics,1,714.65
1476,589,Sports,2,1059.65
1477,589,Sports,1,548.89
1478,590,Beauty,1,1777.87
1479,590,Grocery,3,821.1
1480,591,Electronics,3,2849.08
1481,591,Books,1,1788.52
1482,592,Sports,3,2757.29
1483,593,Books,3,803.88
1484,593,Grocery,2,1070.45
1485,593,Grocery,3,1117.95
1486,594,Toys,2,499.83
1487,594,Grocery,1,488.57
1488,594,Grocery,1,758.48
1489,594,Sports,1,373.4
1490,595,Electronics,2,1290.7
1491,595,Sports,3,1238.44
1492,595,Toys,3,1189.01
1493,595,Beauty,2,678.46
1494,596,Books,2,804.72
1495,596,Electronics,3,975.18
1496,596,Sports,3,1180.38
1497,596,Toys,2,1138.01
1498,597,Grocery,2,5195.92
1499,598,Beauty,2,888.34
1500,598,Home & Kitchen,1,1188.51
1501,598,Beauty,3,1032.04
1502,598,Fashion,2,1543.76
1503,599,Books,3,1867.37
1504,599,Home & Kitchen,1,1399.31
1505,600,Electronics,1,2745.52
1506,601,Electronics,2,999.27
1507,601,Grocery,1,1207.2
1508,602,Fashion,3,2233.86
1509,602,Books,2,1294.64
1510,603,Books,1,1440.0
1511,603,Fashion,1,1204.9
1512,603,Electronics,3,690.71
1513,604,Beauty,1,3007.74
1514,605,Books,2,1827.09
1515,605,Beauty,3,1293.83
1516,605,Home & Kitchen,2,1030.38
1517,606,Grocery,3,993.05
1518,606,Beauty,3,1007.14
1519,606,Sports,2,1204.12
1520,607,Home & Kitchen,2,2452.91
1521,608,Books,3,908.05
1522,608,Books,3,870.38
1523,608,Grocery,2,1295.23
1524,608,Beauty,3,892.99
1525,609,Beauty,3,483.28
1526,609,Electronics,2,339.93
1527,609,Electronics,2,383.33
1528,610,Electronics,3,238.44
1529,610,Fashion,1,211.09
1530,610,Grocery,3,187.47
1531,610,Toys,2,118.32
1532,611,Electronics,2,440.54
1533,611,Home & Kitchen,2,525.14
1534,611,Sports,1,549.36
1535,612,Sports,2,477.69
1536,612,Electronics,3,475.35
1537,612,Beauty,2,284.43
1538,612,Beauty,2,390.98
1539,613,Electronics,3,727.31
1540,613,Sports,1,1296.37
1541,614,Fashion,2,812.99
1542,614,Grocery,1,551.11
1543,615,Grocery,3,2303.04
1544,616,Home & Kitchen,2,1311.25
1545,617,Sports,2,904.46
1546,617,Fashion,1,1233.45
1547,618,Fashion,1,419.84
1548,618,Fashion,1,330.03
1549,618,Grocery,1,288.52
1550,618,Electronics,2,282.84
1551,619,Electronics,2,2021.4
1552,620,Home & Kitchen,3,666.11
1553,620,Fashion,2,699.5
1554,621,Grocery,1,549.78
1555,621,Beauty,1,428.99
1556,621,Sports,2,394.95
1557,621,Books,1,443.47
1558,622,Grocery,1,610.19
1559,622,Electronics,3,473.86
1560,623,Sports,2,184.09
1561,623,Sports,1,186.26
1562,623,Toys,2,215.89
1563,623,Beauty,1,207.5
1564,624,Fashion,2,554.09
1565,624,Sports,2,716.32
1566,624,Toys,3,387.65
1567,625,Grocery,3,1118.99
1568,625,Sports,2,1345.01
1569,626,Grocery,1,206.09
1570,626,Fashion,3,404.34
1571,626,Beauty,2,201.38
1572,626,Grocery,1,389.45
1573,627,Sports,1,161.19
1574,627,Toys,1,160.35
1575,627,Sports,3,134.67
1576,627,Beauty,2,122.27
1577,628,Grocery,1,390.33
1578,628,Electronics,2,241.08
1579,629,Toys,1,344.03
1580,629,Grocery,1,406.01
1581,630,Books,2,471.93
1582,630,Fashion,2,824.7
1583,631,Toys,1,1264.45
1584,632,Beauty,2,278.08
1585,632,Electronics,2,161.54
1586,632,Grocery,3,270.47
1587,632,Beauty,3,144.78
1588,633,Toys,1,195.86
1589,633,Books,1,245.2
1590,633,Toys,3,199.16
1591,633,Fashion,1,354.26
1592,634,Sports,1,394.1
1593,634,Books,1,659.75
1594,634,Home & Kitchen,1,476.94
1595,635,Fashion,2,651.48
1596,636,Fashion,3,130.61
1597,636,Home & Kitchen,2,134.91
1598,636,Beauty,2,83.18
1599,636,Toys,1,135.67
1600,637,Beauty,3,463.17
1601,637,Fashion,3,354.95
1602,638,Home & Kitchen,2,439.04
1603,638,Grocery,2,892.86
1604,639,Toys,2,602.99
1605,639,Beauty,1,613.49
1606,639,Electronics,2,568.2
1607,640,Toys,1,1207.43
1608,641,Sports,3,1523.13
1609,642,Grocery,2,725.01
1610,642,Sports,2,818.51
1611,642,Books,3,514.3
1612,643,Home & Kitchen,2,320.16
1613,643,Electronics,2,427.51
1614,643,Books,1,562.48
1615,643,Grocery,3,340.93
1616,644,Electronics,1,768.24
1617,644,Sports,3,575.24
1618,644,Beauty,3,902.85
1619,645,Toys,1,740.08
1620,645,Toys,3,637.19
1621,645,Books,2,408.02
1622,646,Beauty,3,294.43
1623,646,Books,2,229.4
1624,646,Toys,2,168.29
1625,646,Toys,2,379.96
1626,647,Fashion,3,608.62
1627,647,Fashion,2,560.17
1628,647,Grocery,3,828.78
1629,647,Fashion,2,718.08
1630,648,Grocery,2,1553.34
1631,649,Home & Kitchen,3,362.29
1632,649,Electronics,2,353.46
1633,649,Home & Kitchen,3,376.47
1634,649,Fashion,3,215.99
1635,650,Home & Kitchen,1,385.4
1636,650,Beauty,3,501.84
1637,650,Toys,2,635.92
1638,650,Fashion,1,459.13
1639,651,Electronics,2,276.21
1640,651,Grocery,3,293.54
1641,651,Toys,1,420.07
1642,651,Home & Kitchen,2,204.92
1643,652,Toys,2,266.6
1644,652,Home & Kitchen,3,214.59
1645,652,Grocery,2,276.49
1646,652,Grocery,2,273.44
1647,653,Electronics,3,628.28
1648,653,Sports,2,1194.29
1649,654,Fashion,1,279.22
1650,654,Grocery,3,196.91
1651,654,Sports,1,411.45
1652,655,Sports,3,1918.23
1653,656,Books,3,446.96
1654,656,Books,1,505.15
1655,657,Home & Kitchen,2,722.24
1656,657,Home & Kitchen,1,960.44
1657,658,Sports,2,1195.69
1658,659,Beauty,3,494.53
1659,659,Books,2,419.31
1660,659,Sports,2,231.47
1661,660,Toys,3,375.62
1662,660,Toys,1,620.73
1663,660,Beauty,2,613.47
1664,661,Books,2,423.78
1665,661,Home & Kitchen,1,545.94
1666,661,Home & Kitchen,2,472.76
1667,662,Toys,3,855.16
1668,662,Electronics,3,840.3
1669,663,Books,1,1450.45
1670,663,Grocery,1,660.71
1671,664,Home & Kitchen,1,341.42
1672,664,Home & Kitchen,1,356.18
1673,664,Toys,2,482.64
1674,664,Fashion,3,377.03
1675,665,Electronics,3,269.38
1676,665,Sports,1,133.85
1677,665,Beauty,2,195.88
1678,665,Beauty,1,237.9
1679,666,Fashion,2,860.38
1680,666,Toys,1,1178.21
1681,667,Books,3,154.16
1682,667,Fashion,3,120.5
1683,667,Electronics,1,96.3
1684,667,Toys,1,131.36
1685,668,Home & Kitchen,2,1033.68
1686,669,Fashion,3,292.99
1687,669,Books,3,248.71
1688,669,Beauty,2,164.37
1689,669,Books,1,253.15
1690,670,Electronics,1,2772.85
1691,671,Beauty,1,1296.33
1692,671,Sports,3,1042.64
1693,671,Sports,2,756.69
1694,671,Grocery,2,1127.21
1695,672,Sports,3,777.35
1696,672,Books,3,996.45
1697,672,Grocery,3,798.36
1698,673,Sports,3,1194.27
1699,673,Beauty,3,1600.16
1700,673,Fashion,3,2275.13
1701,674,Home & Kitchen,2,4886.97
1702,675,Fashion,2,1749.98
1703,676,Beauty,2,4508.66
1704,677,Sports,3,967.49
1705,677,Home & Kitchen,2,901.9
1706,677,Sports,3,836.88
1707,677,Fashion,3,510.64
1708,678,Home & Kitchen,1,1814.31
1709,678,Grocery,2,2345.44
1710,679,Books,1,1324.71
1711,679,Sports,1,1222.74
1712,680,Toys,3,1393.79
1713,680,Beauty,1,1025.42
1714,680,Home & Kitchen,2,1180.62
1715,681,Electronics,1,1938.52
1716,681,Beauty,1,1846.66
1717,681,Beauty,2,1424.94
1718,682,Fashion,2,767.06
1719,682,Home & Kitchen,3,648.05
1720,682,Home & Kitchen,3,435.83
1721,683,Home & Kitchen,1,900.86
1722,683,Toys,2,829.89
1723,683,Electronics,2,557.2
1724,683,Books,2,715.63
1725,684,Fashion,2,1648.92
1726,684,Electronics,3,1613.77
1727,684,Home & Kitchen,2,1193.69
1728,685,Toys,3,890.58
1729,685,Grocery,2,1394.07
1730,685,Toys,1,880.5
1731,685,Books,1,1586.56
1732,686,Sports,2,575.67
1733,686,Fashion,1,1129.06
1734,686,Beauty,2,864.04
1735,687,Grocery,2,2621.96
1736,688,Grocery,1,750.67
1737,688,Grocery,1,1548.22
1738,689,Toys,1,1003.01
1739,689,Books,2,917.98
1740,689,Sports,1,588.69
1741,689,Books,2,882.3
