customer_id,signup_date,city,age,gender,acquisition_channel
595,2024-02-18,Delhi,41,M,Organic
596,2025-01-19,Hyderabad,43,F,Paid Ads
597,2024-11-05,Kolkata,62,F,Organic
598,2024-02-01,Ahmedabad,50,F,Referral
599,2024-08-24,Delhi,50,M,Organic
600,2025-01-05,Patna,21,M,Paid Ads
601,2024-07-15,Kolkata,22,F,Organic
602,2026-01-05,Chennai,25,F,Social Media
603,2024-06-26,Pune,61,F,Paid Ads
604,2026-05-26,Kolkata,23,F,Organic
605,2024-12-04,Delhi,55,F,Referral
606,2025-12-23,Kolkata,47,F,Paid Ads
607,2025-02-02,Hyderabad,53,F,Social Media
608,2025-07-27,Bangalore,64,F,Organic
609,2024-09-17,Delhi,47,M,Paid Ads
610,2024-06-26,Delhi,34,M,Paid Ads
611,2024-09-11,Kolkata,20,M,Social Media
612,2025-04-28,Pune,45,M,Social Media
613,2024-06-16,Patna,37,M,Social Media
614,2024-02-09,Jaipur,47,F,Paid Ads
615,2025-04-29,Delhi,35,F,Email
616,2025-08-06,Pune,33,F,Paid Ads
617,2025-09-08,Mumbai,31,F,Organic
618,2024-11-04,Jaipur,62,F,Paid Ads
619,2024-04-28,Pune,44,M,Organic
620,2025-01-12,Jaipur,20,M,Paid Ads
621,2024-06-07,Bangalore,21,F,Social Media
622,2025-04-13,Chennai,39,M,Paid Ads
623,2024-07-07,Pune,54,F,Paid Ads
624,2026-05-29,Delhi,59,F,Paid Ads
625,2024-03-04,Jaipur,47,M,Social Media
626,2025-06-23,Kolkata,23,M,Organic
627,2026-04-07,Jaipur,31,F,Organic
628,2025-10-27,Mumbai,19,M,Organic
629,2025-07-29,Hyderabad,31,F,Social Media
630,2024-04-17,Pune,42,F,Referral
631,2026-02-24,Mumbai,50,M,Social Media
632,2025-06-14,Bangalore,63,F,Social Media
633,2024-01-20,Delhi,20,M,Social Media
634,2025-10-14,Mumbai,30,M,Paid Ads
635,2026-01-31,Patna,51,M,Paid Ads
636,2024-06-12,Kolkata,62,F,Paid Ads
637,2025-11-04,Ahmedabad,49,F,Referral
638,2025-07-16,Bangalore,37,F,Paid Ads
639,2025-12-15,Hyderabad,23,F,Organic
640,2024-08-25,Jaipur,19,M,Referral
641,2025-11-07,Mumbai,22,M,Email
642,2024-09-30,Bangalore,19,M,Paid Ads
643,2026-03-21,Delhi,48,F,Referral
644,2025-02-23,Ahmedabad,36,F,Organic
645,2026-04-16,Ahmedabad,45,F,Paid Ads
646,2026-01-21,Kolkata,33,F,Referral
647,2025-12-23,Chennai,21,M,Social Media
648,2025-11-07,Pune,56,F,Organic
649,2025-02-20,Delhi,53,F,Paid Ads
650,2025-05-15,Jaipur,54,F,Social Media
651,2025-01-16,Patna,52,F,Paid Ads
652,2024-05-14,Mumbai,31,M,Organic
653,2025-03-09,Kolkata,22,M,Organic
654,2025-12-01,Mumbai,44,M,Paid Ads
655,2025-01-13,Hyderabad,38,M,Email
656,2025-12-22,Bangalore,56,F,Referral
657,2025-08-11,Hyderabad,43,F,Organic
658,2025-06-06,Delhi,35,M,Organic
659,2024-02-14,Ahmedabad,34,F,Organic
660,2026-02-06,Bangalore,38,M,Email
661,2025-05-19,Kolkata,43,M,Organic
662,2024-10-09,Patna,35,F,Paid Ads
663,2026-01-27,Delhi,46,F,Paid Ads
664,2024-11-25,Mumbai,30,F,Organic
665,2025-07-05,Mumbai,26,F,Social Media
666,2025-02-05,Delhi,46,F,Organic
667,2025-06-12,Jaipur,57,F,Paid Ads
668,2025-03-10,Jaipur,51,F,Paid Ads
669,2025-03-05,Kolkata,32,F,Social Media
670,2026-05-13,Delhi,62,F,Organic
671,2024-01-16,Mumbai,18,F,Paid Ads
672,2026-03-13,Bangalore,25,F,Organic
673,2024-10-23,Pune,62,M,Email
674,2024-05-12,Kolkata,34,M,Social Media
675,2025-01-09,Chennai,48,F,Organic
676,2025-09-23,Jaipur,32,F,Social Media
677,2026-01-28,Patna,60,M,Paid Ads
678,2026-05-12,Kolkata,49,F,Organic
679,2025-01-08,Pune,64,M,Organic
680,2026-01-09,Pune,48,M,Email
681,2026-02-01,Delhi,26,M,Paid Ads
682,2025-11-27,Patna,53,M,Referral
683,2024-01-27,Pune,58,F,Social Media
684,2024-05-24,Bangalore,27,M,Email
685,2025-04-02,Delhi,57,M,Organic
686,2024-12-10,Hyderabad,49,M,Email
687,2025-09-20,Bangalore,51,M,Organic
688,2025-01-12,Delhi,57,M,Referral
689,2025-04-20,Ahmedabad,57,F,Paid Ads
690,2025-07-27,Jaipur,42,F,Organic
691,2026-01-05,Jaipur,37,F,Organic
692,2026-05-09,Pune,63,M,Organic
693,2026-04-04,Ahmedabad,49,M,Paid Ads
694,2025-06-18,Ahmedabad,29,F,Social Media
695,2025-10-22,Hyderabad,30,F,Organic
696,2026-05-04,Jaipur,63,M,Email
697,2025-05-28,Pune,61,M,Organic
698,2025-06-30,Hyderabad,39,F,Social Media
699,2025-12-05,Ahmedabad,46,M,Email
700,2025-02-24,Mumbai,38,F,Email
701,2025-04-21,Hyderabad,48,M,Paid Ads
702,2025-01-25,Delhi,61,F,Email
703,2024-12-24,Ahmedabad,50,M,Paid Ads
704,2024-07-06,Ahmedabad,36,M,Organic
705,2024-10-26,Pune,61,F,Referral
706,2025-05-05,Patna,64,M,Organic
707,2024-07-04,Mumbai,25,F,Organic
708,2026-04-12,Delhi,18,F,Organic
709,2024-10-14,Delhi,59,M,Referral
710,2024-10-24,Mumbai,38,M,Email
711,2024-12-02,Ahmedabad,44,F,Referral
712,2026-01-22,Patna,26,M,Referral
713,2025-03-05,Pune,43,F,Email
714,2026-03-25,Hyderabad,31,F,Organic
715,2025-03-15,Kolkata,37,F,Paid Ads
716,2024-06-05,Jaipur,23,M,Social Media
717,2024-10-28,Pune,21,M,Paid Ads
718,2025-04-05,Pune,27,M,Social Media
719,2024-12-19,Patna,54,F,Referral
720,2025-07-14,Hyderabad,56,F,Organic
721,2024-10-05,Jaipur,21,M,Organic
722,2025-04-14,Pune,34,M,Referral
723,2024-01-22,Jaipur,31,M,Email
724,2026-04-09,Pune,21,F,Organic
725,2024-07-15,Kolkata,47,M,Email
726,2025-03-02,Jaipur,36,M,Paid Ads
727,2024-03-11,Hyderabad,39,F,Referral
728,2024-03-25,Pune,55,M,Organic
729,2026-05-09,Patna,36,M,Paid Ads
730,2025-03-29,Kolkata,50,F,Organic
731,2024-07-15,Mumbai,45,F,Email
732,2026-02-01,Hyderabad,62,M,Organic
733,2024-06-08,Chennai,37,F,Email
734,2024-01-20,Ahmedabad,23,M,Social Media
735,2025-03-17,Chennai,56,M,Referral
736,2025-12-30,Bangalore,27,M,Paid Ads
737,2026-01-13,Hyderabad,47,M,Email
738,2025-11-15,Patna,34,M,Social Media
739,2025-06-13,Pune,36,M,Organic
740,2024-10-13,Jaipur,22,F,Email
741,2024-03-20,Bangalore,38,M,Paid Ads
742,2025-01-27,Bangalore,23,M,Referral
743,2026-01-12,Ahmedabad,56,M,Paid Ads
744,2024-06-26,Kolkata,53,F,Email
745,2024-04-11,Chennai,61,F,Organic
746,2025-09-14,Jaipur,41,F,Paid Ads
747,2026-02-02,Ahmedabad,41,M,Organic
748,2024-04-25,Patna,45,M,Organic
749,2024-03-24,Hyderabad,31,F,Organic
750,2024-08-23,Chennai,48,F,Paid Ads
751,2024-08-19,Jaipur,61,F,Organic
752,2026-05-24,Ahmedabad,60,F,Organic
753,2025-04-16,Kolkata,38,F,Paid Ads
754,2024-05-12,Bangalore,24,M,Organic
755,2025-01-20,Jaipur,49,M,Referral
756,2024-07-03,Hyderabad,32,M,Social Media
757,2026-05-16,Ahmedabad,43,F,Paid Ads
758,2025-10-08,Patna,54,M,Social Media
759,2024-12-16,Patna,20,M,Email
760,2026-03-22,Hyderabad,36,M,Paid Ads
761,2025-08-13,Bangalore,29,F,Paid Ads
762,2025-11-30,Ahmedabad,21,M,Paid Ads
763,2025-11-18,Kolkata,39,M,Referral
764,2025-04-06,Chennai,51,F,Paid Ads
765,2025-10-28,Pune,56,M,Email
766,2025-04-19,Kolkata,23,M,Organic
767,2024-04-03,Kolkata,27,F,Organic
768,2024-06-03,Chennai,19,F,Organic
769,2024-11-18,Delhi,56,F,Paid Ads
770,2024-11-23,Chennai,57,M,Organic
771,2025-02-15,Pune,52,M,Organic
772,2024-05-06,Pune,49,M,Organic
773,2024-08-31,Bangalore,21,M,Email
774,2025-01-07,Hyderabad,57,F,Social Media
775,2024-09-27,Bangalore,45,F,Organic
776,2026-05-07,Ahmedabad,57,M,Social Media
777,2024-04-26,Delhi,19,M,Organic
778,2024-08-31,Hyderabad,25,M,Organic
779,2024-01-05,Bangalore,52,F,Organic
780,2025-09-26,Delhi,42,F,Paid Ads
781,2025-11-30,Chennai,22,F,Social Media
782,2025-12-30,Delhi,27,M,Organic
783,2025-03-28,Chennai,58,F,Referral
784,2024-02-20,Jaipur,26,F,Paid Ads
785,2024-12-25,Delhi,57,M,Paid Ads
786,2025-03-23,Ahmedabad,23,M,Email
787,2025-03-15,Patna,20,M,Paid Ads
788,2025-12-06,Bangalore,60,F,Social Media
789,2024-04-20,Kolkata,18,M,Organic
790,2024-12-28,Jaipur,49,F,Referral
791,2025-02-14,Chennai,21,F,Email
792,2024-11-03,Bangalore,36,M,Social Media
793,2025-10-22,Patna,63,F,Paid Ads
794,2024-06-27,Delhi,62,M,Social Media
795,2026-04-25,Kolkata,30,F,Paid Ads
796,2024-12-15,Mumbai,48,F,Referral
797,2024-08-19,Pune,22,F,Referral
798,2025-02-16,Mumbai,42,F,Email
799,2024-08-08,Delhi,22,F,Social Media
800,2024-04-20,Chennai,26,M,Email
801,2024-04-02,Jaipur,36,F,Email
802,2024-09-14,Bangalore,19,M,Email
803,2025-04-22,Pune,38,F,Organic
804,2025-03-24,Bangalore,29,F,Paid Ads
805,2025-11-13,Ahmedabad,38,M,Organic
806,2024-07-12,Bangalore,50,M,Organic
807,2025-12-29,Ahmedabad,58,M,Email
808,2025-04-17,Hyderabad,28,M,Referral
809,2025-09-17,Mumbai,39,M,Email
810,2025-02-26,Mumbai,47,F,Social Media
811,2026-02-16,Hyderabad,37,F,Email
812,2026-04-18,Patna,52,F,Referral
813,2026-02-06,Hyderabad,56,M,Organic
814,2025-11-11,Chennai,18,F,Email
815,2024-05-04,Pune,20,M,Referral
816,2024-03-02,Pune,55,F,Paid Ads
817,2025-11-02,Delhi,63,F,Email
818,2025-05-15,Kolkata,34,F,Email
819,2025-01-23,Ahmedabad,30,F,Social Media
820,2024-02-10,Pune,23,M,Referral
821,2024-05-21,Ahmedabad,44,F,Paid Ads
822,2024-12-21,Pune,31,F,Social Media
823,2024-02-02,Delhi,52,F,Paid Ads
824,2025-02-22,Delhi,37,F,Organic
825,2024-03-03,Jaipur,31,M,Social Media
826,2024-09-29,Patna,36,F,Social Media
827,2025-12-31,Pune,36,M,Email
828,2026-03-17,Delhi,24,F,Referral
829,2025-11-17,Hyderabad,36,F,Social Media
830,2025-03-08,Ahmedabad,55,F,Organic
831,2024-10-08,Bangalore,34,F,Organic
832,2025-11-08,Pune,42,F,Email
833,2026-02-02,Mumbai,58,F,Organic
834,2024-05-21,Jaipur,21,F,Organic
835,2025-12-31,Hyderabad,19,M,Referral
836,2025-06-24,Delhi,58,F,Social Media
837,2025-09-26,Pune,33,M,Organic
838,2025-06-01,Mumbai,47,M,Paid Ads
839,2025-05-13,Jaipur,63,F,Social Media
840,2024-06-11,Mumbai,22,M,Organic
841,2024-09-06,Delhi,61,M,Organic
842,2025-05-27,Pune,26,F,Referral
843,2025-10-01,Kolkata,41,M,Social Media
844,2026-02-08,Jaipur,40,M,Paid Ads
845,2025-03-23,Ahmedabad,29,F,Paid Ads
846,2025-09-14,Pune,36,F,Social Media
847,2026-05-04,Delhi,57,M,Social Media
848,2024-02-27,Patna,46,F,Referral
849,2025-12-07,Kolkata,45,F,Organic
850,2024-05-16,Hyderabad,62,M,Social Media
851,2025-05-03,Delhi,41,M,Referral
852,2025-01-27,Bangalore,18,F,Organic
853,2025-05-17,Patna,39,F,Organic
854,2024-06-29,Patna,29,M,Referral
855,2025-09-19,Hyderabad,36,F,Organic
856,2026-03-10,Ahmedabad,46,M,Paid Ads
857,2024-01-02,Jaipur,31,F,Referral
858,2026-04-22,Ahmedabad,30,M,Paid Ads
859,2025-12-18,Delhi,25,M,Organic
860,2025-10-03,Delhi,43,F,Paid Ads
861,2024-03-25,Bangalore,59,F,Organic
862,2024-10-18,Delhi,26,F,Email
863,2026-03-16,Pune,34,M,Organic
864,2025-07-16,Patna,56,F,Referral
865,2026-02-13,Hyderabad,28,M,Organic
866,2025-11-17,Bangalore,63,F,Organic
867,2024-03-21,Patna,36,M,Paid Ads
868,2024-11-12,Delhi,62,M,Referral
869,2025-02-18,Bangalore,62,M,Email
870,2026-05-03,Ahmedabad,22,M,Organic
871,2024-07-22,Pune,40,F,Email
872,2025-03-23,Ahmedabad,64,M,Social Media
873,2025-11-11,Jaipur,21,M,Paid Ads
874,2026-01-22,Delhi,35,F,Organic
875,2024-07-07,Kolkata,57,F,Email
876,2024-02-14,Patna,32,F,Email
877,2025-01-06,Kolkata,46,M,Referral
878,2024-09-03,Bangalore,28,F,Referral
879,2025-04-27,Delhi,26,F,Referral
880,2026-05-05,Ahmedabad,37,F,Referral
881,2024-01-22,Bangalore,46,M,Organic
882,2026-05-07,Bangalore,57,F,Email
883,2025-09-25,Patna,29,M,Organic
884,2024-05-24,Delhi,62,M,Paid Ads
885,2024-12-15,Hyderabad,48,M,Paid Ads
886,2024-06-25,Bangalore,55,F,Email
887,2025-12-17,Chennai,35,F,Paid Ads
888,2024-07-01,Patna,26,F,Paid Ads
889,2024-08-27,Delhi,61,F,Email
890,2026-02-13,Chennai,45,F,Referral
891,2025-03-29,Bangalore,40,F,Paid Ads
892,2026-03-01,Jaipur,53,M,Paid Ads
893,2025-02-28,Patna,51,M,Organic
894,2025-10-07,Jaipur,21,M,Organic
895,2026-01-19,Bangalore,64,F,Organic
896,2026-01-03,Jaipur,35,M,Referral
897,2025-01-13,Mumbai,48,M,Email
898,2025-12-10,Mumbai,55,F,Email
899,2026-05-06,Chennai,29,F,Referral
900,2024-08-12,Jaipur,62,M,Social Media
901,2025-08-18,Ahmedabad,41,F,Paid Ads
902,2024-10-23,Hyderabad,21,F,Organic
903,2026-02-28,Chennai,60,F,Paid Ads
904,2024-07-31,Hyderabad,23,F,Email
905,2024-04-18,Delhi,47,M,Organic
906,2025-03-05,Bangalore,54,F,Social Media
907,2025-10-06,Kolkata,40,F,Paid Ads
908,2025-06-11,Ahmedabad,26,M,Social Media
909,2026-02-27,Pune,64,M,Organic
910,2025-02-19,Pune,49,F,Paid Ads
911,2024-01-04,Pune,54,F,Paid Ads
912,2025-03-15,Bangalore,62,F,Email
913,2025-04-08,Patna,20,M,Paid Ads
914,2026-01-30,Pune,38,M,Paid Ads
915,2024-08-18,Ahmedabad,61,M,Email
916,2025-11-24,Hyderabad,18,F,Referral
917,2026-04-16,Chennai,52,M,Organic
918,2026-01-22,Delhi,53,M,Paid Ads
919,2025-06-20,Hyderabad,35,F,Referral
920,2025-05-31,Jaipur,36,F,Organic
921,2026-05-07,Chennai,45,M,Social Media
922,2026-04-24,Pune,36,F,Organic
923,2025-08-08,Chennai,51,M,Email
924,2025-12-08,Ahmedabad,29,F,Organic
925,2025-05-14,Ahmedabad,56,F,Organic
926,2024-10-20,Ahmedabad,37,M,Paid Ads
927,2025-01-05,Delhi,23,F,Organic
928,2025-08-17,Patna,61,F,Paid Ads
929,2024-12-28,Chennai,53,M,Organic
930,2025-09-30,Jaipur,41,F,Paid Ads
931,2024-03-08,Mumbai,34,M,Social Media
932,2025-05-09,Hyderabad,35,F,Paid Ads
933,2026-01-04,Jaipur,64,F,Referral
934,2025-08-15,Hyderabad,26,M,Organic
935,2025-08-22,Delhi,34,F,Email
936,2024-08-24,Bangalore,36,F,Paid Ads
937,2026-02-08,Pune,22,F,Paid Ads
938,2024-02-27,Pune,48,M,Email
939,2024-07-15,Kolkata,39,M,Referral
940,2026-02-19,Jaipur,27,M,Organic
941,2025-05-30,Pune,33,F,Email
942,2024-06-04,Delhi,52,F,Organic
943,2025-11-14,Patna,64,F,Social Media
944,2024-06-03,Patna,43,F,Email
945,2026-03-28,Jaipur,24,M,Organic
946,2025-12-10,Bangalore,54,M,Email
947,2024-01-24,Kolkata,57,F,Social Media
948,2024-08-11,Pune,26,F,Email
949,2025-09-28,Bangalore,19,M,Organic
950,2024-08-27,Jaipur,51,F,Organic
951,2024-04-26,Patna,47,M,Organic
952,2025-12-30,Mumbai,25,M,Organic
953,2025-02-15,Bangalore,62,F,Referral
954,2025-06-09,Ahmedabad,36,F,Paid Ads
955,2025-09-09,Bangalore,57,M,Organic
956,2024-05-04,Pune,33,F,Paid Ads
957,2025-05-25,Bangalore,43,F,Paid Ads
958,2026-04-08,Jaipur,51,F,Organic
959,2025-08-13,Jaipur,31,F,Organic
960,2025-05-06,Patna,46,F,Referral
961,2026-01-28,Jaipur,34,F,Referral
962,2026-04-20,Ahmedabad,38,M,Organic
963,2024-02-25,Pune,42,F,Organic
964,2024-04-16,Delhi,40,F,Social Media
965,2024-12-30,Jaipur,53,F,Referral
966,2025-03-22,Mumbai,49,F,Paid Ads
967,2024-12-19,Hyderabad,63,M,Email
968,2024-05-20,Mumbai,39,F,Referral
969,2025-11-05,Bangalore,40,F,Email
970,2024-06-01,Bangalore,48,M,Organic
971,2024-06-05,Mumbai,51,M,Email
972,2025-11-20,Chennai,32,M,Organic
973,2024-09-15,Ahmedabad,46,F,Organic
974,2025-04-10,Kolkata,55,M,Social Media
975,2024-02-14,Kolkata,25,M,Organic
976,2024-03-12,Kolkata,46,F,Social Media
977,2025-05-18,Mumbai,60,M,Organic
978,2024-03-28,Patna,61,M,Referral
979,2025-03-31,Patna,30,F,Paid Ads
980,2025-07-10,Ahmedabad,29,F,Referral
981,2025-08-05,Pune,40,M,Paid Ads
982,2025-10-31,Ahmedabad,44,F,Email
983,2024-08-14,Patna,64,F,Organic
984,2025-01-14,Hyderabad,30,F,Organic
985,2026-04-05,Chennai,28,M,Social Media
986,2025-10-02,Hyderabad,47,F,Organic
987,2026-05-29,Chennai,36,F,Referral
988,2024-10-06,Hyderabad,54,M,Paid Ads
989,2024-09-21,Ahmedabad,58,F,Paid Ads
990,2024-09-28,Ahmedabad,31,F,Email
991,2024-05-02,Patna,24,F,Email
992,2025-08-17,Hyderabad,30,M,Paid Ads
993,2025-01-09,Jaipur,26,F,Referral
994,2026-02-12,Kolkata,39,F,Organic
995,2024-08-10,Bangalore,62,F,Organic
996,2024-12-26,Mumbai,25,F,Referral
997,2025-12-17,Delhi,45,F,Social Media
998,2025-01-29,Ahmedabad,45,F,Email
999,2025-12-14,Ahmedabad,53,M,Organic
1000,2025-01-31,Chennai,30,F,Organic
1001,2024-01-15,Patna,27,F,Paid Ads
1002,2025-12-23,Bangalore,27,M,Organic
1003,2025-03-22,Jaipur,41,M,Email
1004,2026-04-29,Chennai,31,M,Paid Ads
1005,2024-09-02,Patna,64,M,Paid Ads
1006,2024-04-24,Chennai,41,M,Email
1007,2025-11-17,Delhi,43,F,Referral
1008,2025-06-20,Pune,45,F,Organic
1009,2025-04-09,Delhi,45,M,Social Media
1010,2025-10-21,Mumbai,59,M,Email
1011,2025-01-23,Kolkata,51,F,Organic
1012,2025-12-10,Ahmedabad,49,M,Organic
1013,2025-04-14,Hyderabad,24,F,Paid Ads
1014,2024-11-05,Hyderabad,33,M,Referral
1015,2025-08-20,Delhi,30,M,Social Media
1016,2026-01-20,Patna,26,M,Paid Ads
1017,2024-06-14,Bangalore,40,F,Email
1018,2025-01-03,Bangalore,39,M,Organic
1019,2025-08-15,Kolkata,46,F,Organic
1020,2025-07-11,Bangalore,45,F,Paid Ads
1021,2025-04-04,Mumbai,61,M,Organic
1022,2025-04-03,Hyderabad,26,M,Organic
1023,2024-02-04,Pune,37,F,Paid Ads
1024,2025-09-06,Ahmedabad,45,F,Email
1025,2025-03-02,Bangalore,43,F,Organic
1026,2024-01-13,Hyderabad,43,M,Email
1027,2026-05-29,Delhi,36,F,Organic
1028,2024-03-17,Bangalore,57,F,Social Media
1029,2026-02-10,Hyderabad,28,M,Organic
1030,2025-03-20,Mumbai,55,F,Organic
1031,2024-12-23,Hyderabad,64,M,Organic
1032,2025-07-01,Bangalore,43,F,Organic
1033,2024-12-06,Kolkata,58,F,Paid Ads
1034,2024-10-22,Delhi,55,F,Paid Ads
1035,2025-01-24,Delhi,38,M,Social Media
1036,2024-07-31,Bangalore,39,F,Email
1037,2024-05-30,Pune,63,M,Paid Ads
1038,2024-03-02,Mumbai,47,F,Social Media
1039,2025-04-24,Kolkata,62,M,Organic
1040,2025-11-15,Ahmedabad,28,F,Email
1041,2024-02-21,Pune,45,F,Referral
1042,2025-07-20,Jaipur,21,M,Social Media
1043,2024-07-23,Hyderabad,43,F,Paid Ads
1044,2024-05-20,Chennai,54,M,Paid Ads
1045,2025-04-03,Delhi,55,F,Referral
1046,2025-05-22,Hyderabad,21,M,Email
1047,2025-10-07,Kolkata,51,F,Referral
1048,2024-09-29,Delhi,33,F,Social Media
1049,2024-11-07,Pune,30,M,Social Media
1050,2024-07-24,Chennai,53,M,Organic
1051,2026-04-17,Ahmedabad,56,M,Email
1052,2025-07-22,Ahmedabad,39,F,Social Media
1053,2026-04-04,Kolkata,54,F,Organic
1054,2026-02-18,Patna,45,M,Organic
1055,2025-02-27,Chennai,41,M,Email
1056,2024-09-12,Patna,25,F,Email
1057,2025-02-03,Patna,44,F,Organic
1058,2026-01-18,Delhi,30,M,Organic
1059,2025-04-03,Mumbai,44,M,Social Media
1060,2025-06-10,Jaipur,42,M,Email
1061,2024-06-27,Bangalore,37,F,Organic
1062,2025-12-28,Patna,52,F,Social Media
1063,2024-04-26,Delhi,31,M,Referral
1064,2024-08-06,Jaipur,46,F,Referral
1065,2024-12-16,Delhi,21,F,Email
1066,2025-09-09,Mumbai,43,F,Social Media
1067,2026-05-15,Bangalore,27,F,Email
1068,2025-07-22,Ahmedabad,22,M,Organic
1069,2024-05-20,Patna,51,F,Referral
1070,2025-09-04,Hyderabad,21,M,Referral
1071,2024-01-22,Kolkata,38,F,Paid Ads
1072,2025-02-14,Mumbai,36,M,Organic
1073,2026-04-13,Jaipur,24,M,Email
1074,2024-07-10,Mumbai,31,F,Email
1075,2025-12-07,Pune,32,M,Paid Ads
1076,2025-07-26,Patna,25,M,Organic
1077,2025-02-11,Delhi,56,F,Organic
1078,2025-08-14,Mumbai,44,F,Organic
1079,2025-07-31,Kolkata,54,M,Paid Ads
1080,2024-06-17,Bangalore,44,F,Email
1081,2024-12-29,Pune,51,F,Email
1082,2026-01-02,Ahmedabad,21,F,Organic
1083,2024-02-08,Kolkata,40,M,Organic
1084,2026-05-22,Patna,62,M,Organic
1085,2025-05-24,Pune,58,M,Organic
1086,2024-12-09,Bangalore,23,F,Organic
1087,2024-04-08,Patna,24,M,Organic
1088,2025-12-22,Chennai,37,M,Organic
1089,2025-04-14,Mumbai,64,F,Organic
1090,2025-09-26,Ahmedabad,53,F,Email
1091,2024-06-30,Patna,40,F,Referral
1092,2024-08-05,Chennai,54,M,Email
1093,2024-03-11,Ahmedabad,31,F,Organic
1094,2024-02-27,Bangalore,64,F,Email
1095,2025-04-17,Chennai,39,M,Paid Ads
1096,2026-02-04,Mumbai,33,F,Organic
1097,2024-06-29,Jaipur,27,M,Organic
1098,2024-05-30,Chennai,26,M,Organic
1099,2024-12-30,Delhi,39,M,Organic
1100,2026-04-15,Jaipur,64,M,Email
1101,2024-07-29,Ahmedabad,55,M,Email
1102,2025-08-26,Chennai,53,M,Social Media
1103,2025-12-05,Kolkata,19,F,Referral
1104,2025-07-30,Chennai,23,M,Social Media
1105,2026-04-19,Mumbai,56,M,Social Media
1106,2025-10-13,Patna,51,F,Email
1107,2024-08-28,Chennai,30,F,Organic
1108,2025-10-06,Jaipur,20,F,Organic
1109,2024-06-02,Chennai,64,F,Paid Ads
1110,2026-01-30,Bangalore,34,M,Paid Ads
1111,2025-09-25,Kolkata,49,F,Paid Ads
1112,2025-03-10,Hyderabad,36,M,Email
1113,2024-02-20,Patna,31,M,Email
1114,2025-07-29,Kolkata,21,F,Referral
1115,2024-12-03,Mumbai,23,F,Paid Ads
1116,2025-11-19,Kolkata,36,F,Paid Ads
1117,2025-11-21,Kolkata,33,F,Social Media
1118,2025-01-01,Bangalore,52,F,Social Media
1119,2025-07-17,Kolkata,60,M,Social Media
1120,2024-06-03,Patna,21,F,Referral
1121,2025-07-24,Chennai,39,M,Referral
1122,2026-04-25,Hyderabad,24,M,Paid Ads
1123,2025-07-11,Ahmedabad,33,M,Social Media
1124,2024-04-04,Patna,33,F,Organic
1125,2025-09-10,Kolkata,29,M,Organic
1126,2025-03-04,Kolkata,44,M,Paid Ads
1127,2024-10-21,Hyderabad,22,M,Email
1128,2024-07-08,Pune,50,M,Organic
1129,2025-12-07,Ahmedabad,36,F,Referral
1130,2024-05-22,Delhi,47,M,Paid Ads
1131,2024-11-25,Mumbai,30,F,Email
1132,2024-02-03,Kolkata,40,M,Organic
1133,2024-03-19,Delhi,46,M,Organic
1134,2025-06-02,Jaipur,35,M,Social Media
1135,2025-01-13,Ahmedabad,25,M,Organic
1136,2024-07-14,Pune,34,F,Organic
1137,2026-05-27,Mumbai,45,M,Paid Ads
1138,2024-11-14,Chennai,43,M,Referral
1139,2024-04-16,Ahmedabad,29,M,Organic
1140,2026-05-10,Jaipur,51,M,Paid Ads
1141,2024-11-17,Kolkata,41,M,Referral
1142,2024-12-01,Patna,60,F,Referral
1143,2024-12-27,Hyderabad,64,F,Social Media
1144,2025-05-25,Ahmedabad,37,F,Referral
1145,2024-08-17,Hyderabad,64,F,Referral
1146,2024-01-05,Pune,39,F,Social Media
1147,2025-03-06,Ahmedabad,27,M,Paid Ads
1148,2024-08-12,Ahmedabad,23,F,Paid Ads
1149,2024-07-20,Chennai,19,F,Social Media
1150,2026-04-19,Pune,43,F,Paid Ads
1151,2025-01-24,Mumbai,39,M,Social Media
1152,2024-09-28,Bangalore,39,M,Referral
1153,2024-06-19,Hyderabad,62,F,Paid Ads
1154,2024-02-10,Hyderabad,21,M,Social Media
1155,2024-07-23,Chennai,36,F,Social Media
1156,2024-01-24,Chennai,62,F,Referral
1157,2025-07-10,Jaipur,23,M,Social Media
1158,2025-01-04,Ahmedabad,44,F,Paid Ads
1159,2025-05-17,Hyderabad,38,F,Social Media
1160,2024-01-25,Ahmedabad,32,F,Email
1161,2024-09-27,Bangalore,44,F,Organic
1162,2025-02-16,Bangalore,34,M,Paid Ads
1163,2024-03-22,Patna,37,F,Organic
1164,2024-07-15,Bangalore,40,M,Organic
1165,2025-10-15,Patna,50,M,Organic
1166,2026-03-28,Delhi,51,M,Organic
1167,2024-06-25,Mumbai,20,F,Organic
1168,2024-04-08,Bangalore,33,M,Organic
1169,2026-01-09,Delhi,27,M,Social Media
1170,2025-11-27,Mumbai,53,M,Social Media
1171,2025-07-16,Patna,63,F,Paid Ads
1172,2026-03-08,Pune,44,M,Paid Ads
1173,2024-06-18,Jaipur,59,F,Paid Ads
1174,2025-12-03,Ahmedabad,60,M,Paid Ads
1175,2026-02-21,Mumbai,45,F,Social Media
1176,2024-12-10,Mumbai,35,M,Email
1177,2024-03-08,Patna,60,F,Referral
1178,2026-03-21,Patna,57,F,Paid Ads
1179,2025-04-13,Mumbai,54,F,Email
1180,2025-12-12,Bangalore,39,M,Email
1181,2024-02-18,Delhi,30,M,Paid Ads
1182,2024-04-04,Chennai,60,M,Paid Ads
1183,2026-01-14,Jaipur,32,F,Organic
