customer_id,signup_date,city,age,gender,acquisition_channel,total_orders,total_spend,avg_order_value,last_order_date,first_order_date,discount_orders,recency_days,tenure_days,discount_rate,order_frequency,category_diversity,preferred_payment,churned
188,2025-05-28,Ahmedabad,46,M,Organic,1.0,618.42,618.42,2025-09-17,2025-09-17,0.0,196.0,0.0,0.0,30.0,2.0,UPI,1
189,2024-04-20,Chennai,23,F,Social Media,24.0,66689.72,2778.7383333333332,2025-03-13,2024-04-24,5.0,384.0,323.0,0.20833333333333334,2.2222222222222223,8.0,UPI,1
190,2026-03-09,Pune,64,F,Social Media,1.0,1225.85,1225.85,2026-03-21,2026-03-21,0.0,11.0,0.0,0.0,30.0,2.0,Wallet,0
191,2025-01-04,Chennai,47,M,Social Media,33.0,106988.7,3242.081818181818,2026-03-25,2025-02-04,11.0,7.0,414.0,0.3333333333333333,2.3855421686746987,8.0,Card,0
192,2025-03-08,Mumbai,50,M,Email,28.0,101484.25,3624.4375,2026-03-24,2025-03-17,6.0,8.0,372.0,0.21428571428571427,2.2520107238605895,8.0,Card,0
193,2026-01-24,Kolkata,64,F,Organic,0.0,0.0,0.0,,,,67.0,,0.0,0.0,0.0,None,1
194,2024-11-28,Hyderabad,42,M,Social Media,4.0,3302.3,825.575,2025-09-29,2025-01-11,2.0,184.0,261.0,0.5,0.4580152671755725,4.0,UPI,1
196,2024-07-24,Patna,18,F,Organic,41.0,127898.92,3119.4858536585366,2025-10-12,2024-08-07,11.0,171.0,431.0,0.2682926829268293,2.8472222222222223,8.0,UPI,1
197,2026-01-04,Patna,45,F,Email,8.0,26819.170000000002,3352.3962500000002,2026-03-25,2026-01-04,4.0,7.0,80.0,0.5,2.962962962962963,8.0,UPI,0
198,2025-01-12,Mumbai,55,M,Social Media,0.0,0.0,0.0,,,,444.0,,0.0,0.0,0.0,None,1
199,2026-01-04,Hyderabad,54,M,Email,3.0,3066.96,1022.32,2026-02-20,2026-01-15,1.0,40.0,36.0,0.3333333333333333,2.4324324324324325,5.0,UPI,1
200,2025-09-24,Jaipur,38,F,Paid Ads,0.0,0.0,0.0,,,,189.0,,0.0,0.0,0.0,None,1
201,2024-10-22,Mumbai,62,M,Referral,9.0,15831.33,1759.0366666666666,2025-05-29,2024-11-09,1.0,307.0,201.0,0.1111111111111111,1.3366336633663365,8.0,UPI,1
202,2024-05-26,Jaipur,57,F,Referral,2.0,2086.02,1043.01,2024-06-22,2024-06-17,0.0,648.0,5.0,0.0,10.0,4.0,Card,1
203,2024-05-30,Pune,25,F,Organic,19.0,27983.27,1472.8036842105264,2026-01-25,2024-06-16,9.0,66.0,588.0,0.47368421052631576,0.967741935483871,8.0,UPI,0
204,2025-10-31,Kolkata,20,M,Paid Ads,0.0,0.0,0.0,,,,152.0,,0.0,0.0,0.0,None,1
205,2025-07-04,Kolkata,61,M,Referral,0.0,0.0,0.0,,,,271.0,,0.0,0.0,0.0,None,1
206,2025-10-20,Hyderabad,34,M,Organic,0.0,0.0,0.0,,,,163.0,,0.0,0.0,0.0,None,1
207,2025-09-30,Kolkata,32,M,Email,14.0,49217.23,3515.5164285714286,2026-03-10,2025-10-10,4.0,22.0,151.0,0.2857142857142857,2.763157894736842,8.0,UPI,0
208,2025-12-26,Patna,28,M,Organic,0.0,0.0,0.0,,,,96.0,,0.0,0.0,0.0,None,1
209,2024-03-25,Pune,51,F,Paid Ads,2.0,3236.5,1618.25,2024-04-02,2024-03-30,0.0,729.0,3.0,0.0,15.0,3.0,UPI,1
210,2024-06-01,Delhi,47,F,Referral,1.0,1334.65,1334.65,2025-04-30,2025-04-30,0.0,336.0,0.0,0.0,30.0,1.0,COD,1
211,2024-04-04,Jaipur,51,F,Paid Ads,26.0,79813.31,3069.7426923076923,2025-04-20,2024-04-15,5.0,346.0,370.0,0.19230769230769232,2.1024258760107815,8.0,Card,1
212,2025-09-17,Delhi,41,F,Social Media,11.0,17198.82,1563.5290909090909,2026-01-24,2025-09-20,1.0,67.0,126.0,0.09090909090909091,2.5984251968503935,8.0,UPI,0
213,2025-06-11,Patna,59,F,Social Media,3.0,4877.59,1625.8633333333335,2025-09-05,2025-06-23,1.0,208.0,74.0,0.3333333333333333,1.2,3.0,UPI,1
214,2024-06-18,Kolkata,21,F,Paid Ads,0.0,0.0,0.0,,,,652.0,,0.0,0.0,0.0,None,1
215,2025-01-21,Kolkata,34,F,Organic,1.0,1360.23,1360.23,2025-02-25,2025-02-25,0.0,400.0,0.0,0.0,30.0,2.0,Wallet,1
216,2024-10-24,Patna,51,M,Referral,11.0,17474.48,1588.5890909090908,2026-01-28,2025-01-29,2.0,63.0,364.0,0.18181818181818182,0.904109589041096,7.0,UPI,0
217,2024-10-22,Chennai,60,F,Referral,0.0,0.0,0.0,,,,526.0,,0.0,0.0,0.0,None,1
219,2025-11-27,Jaipur,48,F,Paid Ads,4.0,5830.46,1457.615,2026-03-24,2025-12-09,0.0,8.0,105.0,0.0,1.1320754716981132,5.0,Wallet,0
220,2024-08-05,Kolkata,21,M,Organic,4.0,3274.5099999999998,818.6274999999999,2024-11-25,2024-10-04,0.0,492.0,52.0,0.0,2.2641509433962264,5.0,UPI,1
221,2025-10-17,Hyderabad,20,F,Social Media,8.0,13920.11,1740.01375,2026-03-11,2025-10-18,5.0,21.0,144.0,0.625,1.6551724137931034,8.0,Card,0
222,2024-10-12,Chennai,49,F,Organic,17.0,31309.68,1841.7458823529412,2026-03-16,2024-11-22,6.0,16.0,479.0,0.35294117647058826,1.0625,8.0,UPI,0
223,2025-03-08,Jaipur,36,F,Email,13.0,16500.88,1269.2984615384617,2026-01-22,2025-04-30,3.0,69.0,267.0,0.23076923076923078,1.455223880597015,7.0,UPI,0
224,2025-12-19,Ahmedabad,59,F,Organic,4.0,6667.14,1666.785,2026-01-25,2025-12-27,1.0,66.0,29.0,0.25,4.0,7.0,UPI,1
225,2025-01-23,Ahmedabad,18,M,Paid Ads,27.0,91532.25,3390.0833333333335,2026-02-08,2025-01-25,4.0,52.0,379.0,0.14814814814814814,2.1315789473684212,8.0,Card,0
226,2024-04-27,Patna,63,F,Paid Ads,18.0,30783.29,1710.1827777777778,2026-03-26,2024-06-20,5.0,6.0,644.0,0.2777777777777778,0.8372093023255813,8.0,UPI,1
227,2025-11-19,Bangalore,62,M,Paid Ads,3.0,4234.15,1411.3833333333332,2026-03-26,2025-12-20,1.0,6.0,96.0,0.3333333333333333,0.9278350515463918,3.0,UPI,0
229,2024-06-01,Delhi,47,M,Organic,8.0,21926.75,2740.84375,2024-08-26,2024-06-19,4.0,583.0,68.0,0.5,3.4782608695652173,8.0,UPI,1
230,2024-03-19,Hyderabad,34,M,Organic,14.0,19749.66,1410.69,2025-04-09,2024-03-22,5.0,357.0,383.0,0.35714285714285715,1.09375,8.0,UPI,1
232,2024-01-23,Mumbai,39,M,Organic,0.0,0.0,0.0,,,,799.0,,0.0,0.0,0.0,None,1
233,2024-05-24,Chennai,31,F,Paid Ads,4.0,4175.54,1043.885,2025-09-03,2025-01-20,0.0,210.0,226.0,0.0,0.5286343612334802,6.0,Wallet,1
234,2025-01-02,Jaipur,31,M,Organic,2.0,2221.97,1110.985,2025-05-05,2025-02-26,0.0,331.0,68.0,0.0,0.8695652173913043,3.0,Wallet,1
235,2024-09-15,Ahmedabad,20,F,Social Media,0.0,0.0,0.0,,,,563.0,,0.0,0.0,0.0,None,1
236,2025-09-23,Jaipur,64,M,Organic,9.0,13446.97,1494.1077777777778,2026-03-01,2025-10-29,4.0,31.0,123.0,0.4444444444444444,2.17741935483871,8.0,UPI,0
237,2026-01-24,Kolkata,55,F,Paid Ads,0.0,0.0,0.0,,,,67.0,,0.0,0.0,0.0,None,1
238,2026-01-17,Kolkata,42,M,Email,5.0,8104.17,1620.834,2026-03-20,2026-02-09,3.0,12.0,39.0,0.6,3.75,6.0,UPI,1
239,2024-11-28,Bangalore,56,M,Paid Ads,7.0,11246.9,1606.7,2025-05-04,2024-12-28,1.0,332.0,127.0,0.14285714285714285,1.640625,7.0,Wallet,1
240,2025-09-14,Delhi,43,F,Paid Ads,4.0,6936.049999999999,1734.0124999999998,2026-03-20,2025-12-01,1.0,12.0,109.0,0.25,1.0909090909090908,7.0,COD,0
241,2024-04-01,Chennai,30,M,Referral,19.0,32336.44,1701.917894736842,2025-06-22,2024-06-12,6.0,283.0,375.0,0.3157894736842105,1.5159574468085106,8.0,UPI,1
242,2024-09-12,Patna,20,F,Referral,1.0,1390.69,1390.69,2024-09-23,2024-09-23,0.0,555.0,0.0,0.0,30.0,1.0,Wallet,1
243,2025-08-11,Mumbai,53,M,Paid Ads,0.0,0.0,0.0,,,,233.0,,0.0,0.0,0.0,None,1
244,2024-01-04,Delhi,25,F,Referral,5.0,4467.4,893.4799999999999,2024-09-19,2024-03-12,2.0,559.0,191.0,0.4,0.78125,7.0,Card,1
245,2025-08-29,Bangalore,59,F,Organic,2.0,1001.13,500.565,2025-10-19,2025-08-31,0.0,164.0,49.0,0.0,1.2,5.0,UPI,0
246,2025-02-15,Patna,43,F,Referral,9.0,13887.02,1543.0022222222224,2026-01-15,2025-03-03,2.0,76.0,318.0,0.2222222222222222,0.8463949843260189,8.0,Card,1
247,2025-12-07,Ahmedabad,62,F,Paid Ads,1.0,1387.03,1387.03,2025-12-16,2025-12-16,0.0,106.0,0.0,0.0,30.0,4.0,UPI,1
248,2025-03-19,Patna,39,F,Organic,0.0,0.0,0.0,,,,378.0,,0.0,0.0,0.0,None,1
249,2025-10-19,Bangalore,21,F,Social Media,0.0,0.0,0.0,,,,164.0,,0.0,0.0,0.0,None,1
251,2026-01-26,Chennai,20,F,Paid Ads,0.0,0.0,0.0,,,,65.0,,0.0,0.0,0.0,None,1
252,2024-08-28,Patna,53,F,Social Media,0.0,0.0,0.0,,,,581.0,,0.0,0.0,0.0,None,1
253,2024-10-21,Chennai,37,F,Social Media,0.0,0.0,0.0,,,,527.0,,0.0,0.0,0.0,None,1
254,2025-04-05,Ahmedabad,23,M,Social Media,1.0,1453.3,1453.3,2025-04-12,2025-04-12,0.0,354.0,0.0,0.0,30.0,2.0,UPI,1
255,2024-12-04,Hyderabad,55,M,Referral,0.0,0.0,0.0,,,,483.0,,0.0,0.0,0.0,None,1
256,2024-03-31,Hyderabad,32,F,Paid Ads,0.0,0.0,0.0,,,,731.0,,0.0,0.0,0.0,None,1
258,2024-04-04,Bangalore,21,M,Paid Ads,25.0,36768.2,1470.7279999999998,2026-03-22,2024-04-08,6.0,10.0,713.0,0.24,1.050420168067227,8.0,UPI,0
259,2025-05-02,Chennai,29,F,Organic,1.0,1683.82,1683.82,2025-05-18,2025-05-18,0.0,318.0,0.0,0.0,30.0,3.0,Card,1
260,2024-03-29,Bangalore,55,M,Referral,5.0,4368.44,873.6879999999999,2025-04-09,2024-09-13,1.0,357.0,208.0,0.2,0.7177033492822966,7.0,UPI,1
261,2024-03-18,Delhi,53,F,Paid Ads,8.0,13482.369999999999,1685.2962499999999,2024-08-20,2024-03-27,3.0,589.0,146.0,0.375,1.6326530612244898,7.0,Card,1
262,2026-01-10,Kolkata,23,F,Paid Ads,0.0,0.0,0.0,,,,81.0,,0.0,0.0,0.0,None,1
263,2026-02-20,Patna,40,F,Paid Ads,1.0,1138.66,1138.66,2026-03-28,2026-03-28,0.0,4.0,0.0,0.0,30.0,3.0,Wallet,0
265,2024-09-01,Chennai,54,F,Organic,3.0,6257.8,2085.9333333333334,2024-09-23,2024-09-04,0.0,555.0,19.0,0.0,4.5,3.0,Wallet,1
266,2024-03-29,Kolkata,32,M,Paid Ads,0.0,0.0,0.0,,,,733.0,,0.0,0.0,0.0,None,1
267,2026-02-27,Jaipur,47,F,Organic,0.0,0.0,0.0,,,,33.0,,0.0,0.0,0.0,None,0
268,2024-05-04,Ahmedabad,61,M,Paid Ads,1.0,332.68,332.68,2024-05-12,2024-05-12,1.0,689.0,0.0,1.0,30.0,2.0,UPI,1
269,2024-10-15,Pune,28,F,Social Media,1.0,355.86,355.86,2024-11-03,2024-11-03,1.0,514.0,0.0,1.0,30.0,2.0,Card,1
270,2024-04-16,Kolkata,52,F,Social Media,21.0,33997.53,1618.9299999999998,2025-04-11,2024-04-24,5.0,355.0,352.0,0.23809523809523808,1.7847025495750708,8.0,Card,1
271,2024-04-15,Patna,46,M,Organic,0.0,0.0,0.0,,,,716.0,,0.0,0.0,0.0,None,1
272,2024-12-31,Ahmedabad,31,M,Email,3.0,2194.21,731.4033333333333,2025-09-09,2025-08-06,0.0,204.0,34.0,0.0,2.5714285714285716,5.0,Card,1
273,2025-09-19,Hyderabad,54,F,Email,2.0,1786.08,893.04,2025-10-07,2025-09-24,1.0,176.0,13.0,0.5,4.285714285714286,3.0,UPI,1
274,2024-07-05,Ahmedabad,43,M,Social Media,0.0,0.0,0.0,,,,635.0,,0.0,0.0,0.0,None,1
275,2025-01-17,Kolkata,59,F,Paid Ads,6.0,9019.7,1503.2833333333335,2025-08-10,2025-02-09,2.0,234.0,182.0,0.3333333333333333,0.9836065573770493,8.0,UPI,1
276,2024-03-02,Kolkata,56,M,Email,6.0,4790.68,798.4466666666667,2025-06-05,2024-08-03,3.0,300.0,306.0,0.5,0.5863192182410423,6.0,UPI,1
277,2024-05-07,Ahmedabad,55,M,Paid Ads,1.0,1397.24,1397.24,2024-05-27,2024-05-27,0.0,674.0,0.0,0.0,30.0,1.0,UPI,1
278,2025-10-13,Jaipur,50,M,Organic,5.0,9498.01,1899.602,2026-02-19,2025-11-06,1.0,41.0,105.0,0.2,1.4150943396226416,8.0,Card,0
280,2026-03-23,Delhi,56,F,Organic,0.0,0.0,0.0,,,,9.0,,0.0,0.0,0.0,None,1
281,2025-05-06,Bangalore,24,F,Email,1.0,243.63,243.63,2025-07-11,2025-07-11,0.0,264.0,0.0,0.0,30.0,3.0,UPI,1
282,2025-02-09,Bangalore,32,M,Social Media,5.0,4216.54,843.308,2025-10-28,2025-02-17,2.0,155.0,253.0,0.4,0.5905511811023622,7.0,UPI,1
283,2024-11-13,Hyderabad,47,F,Social Media,19.0,30334.96,1596.576842105263,2026-03-04,2024-11-19,5.0,28.0,470.0,0.2631578947368421,1.2101910828025477,8.0,Card,1
284,2025-05-03,Pune,55,M,Email,0.0,0.0,0.0,,,,333.0,,0.0,0.0,0.0,None,1
285,2025-01-05,Ahmedabad,44,F,Email,2.0,2435.52,1217.76,2025-01-16,2025-01-14,1.0,440.0,2.0,0.5,20.0,2.0,COD,1
286,2025-02-16,Pune,39,F,Email,7.0,24147.85,3449.692857142857,2025-05-10,2025-02-20,3.0,326.0,79.0,0.42857142857142855,2.625,8.0,COD,1
287,2025-09-06,Hyderabad,27,F,Paid Ads,6.0,7706.97,1284.4950000000001,2026-01-27,2025-10-09,2.0,64.0,110.0,0.3333333333333333,1.6216216216216217,8.0,Card,1
288,2024-07-22,Hyderabad,48,M,Paid Ads,0.0,0.0,0.0,,,,618.0,,0.0,0.0,0.0,None,1
289,2025-04-11,Ahmedabad,32,M,Email,4.0,8512.960000000001,2128.2400000000002,2025-06-06,2025-04-15,1.0,299.0,52.0,0.25,2.2641509433962264,6.0,Card,1
290,2025-12-11,Patna,64,M,Paid Ads,2.0,3689.04,1844.52,2026-01-07,2025-12-29,1.0,84.0,9.0,0.5,6.0,5.0,Card,1
291,2025-05-06,Pune,44,M,Referral,1.0,1100.48,1100.48,2025-05-09,2025-05-09,1.0,327.0,0.0,1.0,30.0,1.0,Wallet,1
292,2024-04-22,Delhi,53,M,Email,5.0,4229.5,845.9,2024-09-16,2024-06-04,0.0,562.0,104.0,0.0,1.4285714285714284,6.0,UPI,1
293,2024-01-15,Mumbai,37,M,Organic,1.0,739.76,739.76,2024-01-19,2024-01-19,0.0,803.0,0.0,0.0,30.0,1.0,UPI,1
294,2025-12-12,Chennai,55,M,Organic,0.0,0.0,0.0,,,,110.0,,0.0,0.0,0.0,None,1
296,2024-06-04,Chennai,30,M,Organic,25.0,40162.58,1606.5032,2026-03-28,2024-06-11,6.0,4.0,655.0,0.24,1.1432926829268293,8.0,UPI,0
297,2024-04-23,Ahmedabad,50,M,Organic,7.0,7559.36,1079.9085714285713,2025-06-28,2024-05-25,3.0,277.0,399.0,0.42857142857142855,0.525,7.0,UPI,1
299,2024-11-27,Ahmedabad,22,F,Social Media,0.0,0.0,0.0,,,,490.0,,0.0,0.0,0.0,None,1
300,2026-02-24,Pune,59,M,Email,0.0,0.0,0.0,,,,36.0,,0.0,0.0,0.0,None,1
301,2025-02-15,Jaipur,26,M,Paid Ads,10.0,15527.44,1552.7440000000001,2025-09-25,2025-02-18,3.0,188.0,219.0,0.3,1.3636363636363638,7.0,Card,1
302,2024-07-24,Bangalore,57,F,Email,0.0,0.0,0.0,,,,616.0,,0.0,0.0,0.0,None,1
303,2025-06-26,Delhi,18,M,Organic,0.0,0.0,0.0,,,,279.0,,0.0,0.0,0.0,None,1
304,2024-04-16,Hyderabad,63,F,Organic,0.0,0.0,0.0,,,,715.0,,0.0,0.0,0.0,None,1
305,2025-01-14,Kolkata,18,M,Social Media,3.0,2737.55,912.5166666666668,2025-02-04,2025-01-26,1.0,421.0,9.0,0.3333333333333333,9.0,7.0,UPI,1
306,2025-07-28,Delhi,57,M,Referral,4.0,6050.01,1512.5025,2025-09-11,2025-07-29,2.0,202.0,44.0,0.5,2.666666666666667,4.0,Card,1
307,2025-03-18,Delhi,26,F,Organic,7.0,11929.51,1704.2157142857143,2026-01-16,2025-03-28,1.0,75.0,294.0,0.14285714285714285,0.711864406779661,7.0,Card,0
308,2024-09-02,Jaipur,43,M,Paid Ads,10.0,8088.84,808.884,2026-01-17,2024-12-07,3.0,74.0,406.0,0.3,0.7371007371007371,8.0,Wallet,0
309,2025-11-11,Jaipur,42,M,Social Media,2.0,4053.85,2026.925,2026-02-06,2025-12-02,0.0,54.0,66.0,0.0,0.8955223880597015,4.0,UPI,0
311,2025-04-14,Pune,34,M,Referral,5.0,4974.37,994.874,2026-03-27,2025-06-03,2.0,5.0,297.0,0.4,0.5033557046979866,7.0,UPI,0
312,2026-04-01,Patna,41,F,Referral,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,None,0
313,2024-01-13,Mumbai,41,F,Paid Ads,10.0,14159.92,1415.992,2024-08-30,2024-01-14,1.0,579.0,229.0,0.1,1.3043478260869565,8.0,UPI,1
315,2025-04-10,Kolkata,38,F,Paid Ads,9.0,24645.100000000002,2738.344444444445,2025-07-19,2025-04-14,2.0,256.0,96.0,0.2222222222222222,2.783505154639175,7.0,UPI,1
316,2024-06-09,Ahmedabad,58,M,Organic,2.0,2865.08,1432.54,2024-06-23,2024-06-16,1.0,647.0,7.0,0.5,7.5,4.0,Card,1
317,2024-07-27,Kolkata,45,M,Paid Ads,6.0,8048.610000000001,1341.4350000000002,2024-12-21,2024-08-07,2.0,466.0,136.0,0.3333333333333333,1.3138686131386863,7.0,UPI,1
318,2025-02-14,Patna,24,F,Referral,7.0,10872.23,1553.1757142857143,2025-08-01,2025-02-17,0.0,243.0,165.0,0.0,1.2650602409638554,7.0,Card,1
319,2024-06-28,Jaipur,40,F,Paid Ads,55.0,174201.65,3167.302727272727,2026-03-22,2024-06-30,20.0,10.0,630.0,0.36363636363636365,2.614896988906498,8.0,Card,0
320,2024-06-15,Ahmedabad,49,F,Paid Ads,7.0,6409.35,915.6214285714286,2025-06-14,2024-07-22,4.0,291.0,327.0,0.5714285714285714,0.6402439024390244,8.0,Card,1
322,2024-08-29,Pune,35,M,Organic,7.0,4511.72,644.5314285714286,2025-09-07,2024-09-24,2.0,206.0,348.0,0.2857142857142857,0.6017191977077364,7.0,UPI,1
323,2025-02-27,Delhi,19,F,Paid Ads,0.0,0.0,0.0,,,,398.0,,0.0,0.0,0.0,None,1
324,2025-03-13,Ahmedabad,47,M,Referral,0.0,0.0,0.0,,,,384.0,,0.0,0.0,0.0,None,1
325,2024-11-23,Ahmedabad,18,F,Paid Ads,17.0,25733.82,1513.7541176470588,2026-02-13,2024-12-11,4.0,47.0,429.0,0.23529411764705882,1.1860465116279069,8.0,Card,0
326,2025-06-16,Pune,20,M,Paid Ads,25.0,78179.95,3127.198,2026-03-19,2025-06-17,8.0,13.0,275.0,0.32,2.717391304347826,8.0,Card,0
327,2024-11-12,Ahmedabad,63,F,Paid Ads,5.0,8316.85,1663.3700000000001,2025-01-16,2024-11-23,0.0,440.0,54.0,0.0,2.7272727272727275,7.0,Wallet,1
328,2025-02-14,Bangalore,45,F,Email,1.0,935.66,935.66,2025-05-23,2025-05-23,0.0,313.0,0.0,0.0,30.0,3.0,Card,1
329,2026-02-24,Chennai,25,F,Organic,0.0,0.0,0.0,,,,36.0,,0.0,0.0,0.0,None,1
330,2026-01-28,Hyderabad,41,F,Organic,0.0,0.0,0.0,,,,63.0,,0.0,0.0,0.0,None,0
331,2025-01-25,Hyderabad,25,F,Organic,0.0,0.0,0.0,,,,431.0,,0.0,0.0,0.0,None,1
332,2024-03-19,Patna,20,M,Social Media,0.0,0.0,0.0,,,,743.0,,0.0,0.0,0.0,None,1
333,2024-05-23,Patna,25,M,Organic,7.0,5006.37,715.1957142857143,2025-10-31,2024-08-06,3.0,152.0,451.0,0.42857142857142855,0.4646017699115044,7.0,Card,1
334,2025-10-20,Delhi,31,M,Referral,5.0,7482.030000000001,1496.4060000000002,2026-03-30,2026-02-09,0.0,2.0,49.0,0.0,3.0,6.0,Card,0
335,2025-03-05,Kolkata,33,F,Paid Ads,2.0,1566.75,783.375,2025-03-09,2025-03-08,0.0,388.0,1.0,0.0,30.0,4.0,COD,1
336,2024-03-09,Patna,38,M,Paid Ads,0.0,0.0,0.0,,,,753.0,,0.0,0.0,0.0,None,1
337,2024-01-06,Ahmedabad,35,F,Organic,10.0,14102.85,1410.285,2024-12-06,2024-02-12,3.0,481.0,298.0,0.3,1.0033444816053512,6.0,Card,1
338,2025-06-02,Ahmedabad,40,M,Email,30.0,94322.87,3144.0956666666666,2026-02-27,2025-06-09,8.0,33.0,263.0,0.26666666666666666,3.409090909090909,8.0,UPI,0
339,2024-07-22,Delhi,36,F,Referral,5.0,9438.08,1887.616,2024-11-12,2024-07-27,3.0,505.0,108.0,0.6,1.3761467889908259,6.0,Card,1
340,2025-02-10,Chennai,19,F,Social Media,10.0,16030.12,1603.0120000000002,2026-03-07,2025-02-24,3.0,25.0,376.0,0.3,0.7957559681697614,8.0,Card,0
341,2024-09-08,Chennai,28,F,Organic,0.0,0.0,0.0,,,,570.0,,0.0,0.0,0.0,None,1
342,2025-11-17,Jaipur,40,F,Organic,7.0,12359.75,1765.6785714285713,2026-01-13,2025-11-17,1.0,78.0,57.0,0.14285714285714285,3.620689655172414,8.0,Card,0
344,2025-10-26,Kolkata,51,F,Social Media,0.0,0.0,0.0,,,,157.0,,0.0,0.0,0.0,None,1
346,2024-01-16,Hyderabad,47,F,Paid Ads,5.0,6962.57,1392.514,2024-03-07,2024-01-17,2.0,755.0,50.0,0.4,2.941176470588235,8.0,COD,1
347,2024-06-22,Hyderabad,49,M,Paid Ads,0.0,0.0,0.0,,,,648.0,,0.0,0.0,0.0,None,1
348,2024-04-26,Delhi,31,M,Email,58.0,186747.93,3219.791896551724,2026-03-24,2024-04-27,24.0,8.0,696.0,0.41379310344827586,2.4964131994261116,8.0,Card,0
349,2024-08-19,Pune,42,M,Organic,2.0,1485.27,742.635,2025-02-08,2024-12-14,0.0,417.0,56.0,0.0,1.0526315789473684,5.0,Card,1
351,2024-02-25,Chennai,46,M,Organic,7.0,13255.27,1893.6100000000001,2024-08-11,2024-03-09,4.0,598.0,155.0,0.5714285714285714,1.3461538461538463,7.0,Card,1
352,2025-07-27,Ahmedabad,28,F,Email,3.0,3673.54,1224.5133333333333,2025-09-18,2025-07-31,3.0,195.0,49.0,1.0,1.7999999999999998,5.0,Wallet,1
354,2024-08-18,Delhi,34,M,Paid Ads,2.0,2915.67,1457.835,2025-03-06,2024-12-02,1.0,391.0,94.0,0.5,0.631578947368421,3.0,Card,1
355,2025-10-29,Hyderabad,29,M,Organic,11.0,18999.69,1727.2445454545452,2026-02-27,2025-11-01,3.0,33.0,118.0,0.2727272727272727,2.773109243697479,8.0,Card,0
356,2024-07-16,Pune,38,M,Organic,42.0,134075.25,3192.2678571428573,2026-03-30,2024-07-23,15.0,2.0,615.0,0.35714285714285715,2.0454545454545454,8.0,Card,0
357,2024-03-05,Hyderabad,44,M,Referral,11.0,16666.58,1515.1436363636365,2025-12-12,2024-04-13,3.0,110.0,608.0,0.2727272727272727,0.541871921182266,8.0,UPI,1
358,2025-04-23,Patna,24,M,Referral,2.0,1844.54,922.27,2025-07-26,2025-06-15,0.0,249.0,41.0,0.0,1.4285714285714284,4.0,COD,1
359,2025-07-20,Hyderabad,38,M,Paid Ads,0.0,0.0,0.0,,,,255.0,,0.0,0.0,0.0,None,1
360,2024-03-02,Mumbai,19,F,Organic,23.0,37178.97,1616.476956521739,2026-02-27,2024-04-21,5.0,33.0,677.0,0.21739130434782608,1.0176991150442478,8.0,Card,0
361,2025-07-09,Bangalore,53,F,Email,0.0,0.0,0.0,,,,266.0,,0.0,0.0,0.0,None,1
362,2024-11-22,Delhi,28,M,Organic,45.0,145714.9,3238.108888888889,2026-03-29,2024-11-25,13.0,3.0,489.0,0.28888888888888886,2.7551020408163267,8.0,Card,0
363,2025-01-22,Jaipur,56,F,Referral,8.0,13475.279999999999,1684.4099999999999,2026-03-24,2025-02-26,3.0,8.0,391.0,0.375,0.6122448979591836,8.0,UPI,0
364,2024-06-08,Ahmedabad,64,F,Social Media,0.0,0.0,0.0,,,,662.0,,0.0,0.0,0.0,None,1
365,2025-07-03,Ahmedabad,50,F,Organic,10.0,13984.81,1398.481,2026-03-24,2025-07-27,2.0,8.0,240.0,0.2,1.2448132780082988,8.0,UPI,0
367,2025-09-23,Hyderabad,62,F,Organic,18.0,55319.64,3073.3133333333335,2026-03-29,2025-09-29,9.0,3.0,181.0,0.5,2.9670329670329667,8.0,Card,0
368,2024-08-28,Delhi,19,M,Organic,1.0,869.14,869.14,2024-12-19,2024-12-19,1.0,468.0,0.0,1.0,30.0,3.0,Card,1
369,2025-01-02,Kolkata,34,F,Paid Ads,38.0,128821.05,3390.0276315789474,2026-02-28,2025-01-08,7.0,32.0,416.0,0.18421052631578946,2.7338129496402876,8.0,Card,0
370,2024-09-09,Delhi,57,M,Paid Ads,2.0,2102.42,1051.21,2025-02-03,2024-10-19,1.0,422.0,107.0,0.5,0.5555555555555556,3.0,Card,1
371,2024-10-02,Bangalore,20,M,Organic,2.0,2678.01,1339.005,2024-11-11,2024-10-05,1.0,506.0,37.0,0.5,1.5789473684210527,5.0,COD,1
372,2025-10-02,Jaipur,47,F,Organic,14.0,45703.770000000004,3264.5550000000003,2026-03-23,2025-10-03,7.0,9.0,171.0,0.5,2.4418604651162794,7.0,Card,0
373,2024-02-08,Delhi,54,M,Organic,8.0,13317.09,1664.63625,2024-09-17,2024-03-23,2.0,561.0,178.0,0.25,1.340782122905028,8.0,COD,1
374,2024-10-05,Delhi,34,F,Social Media,0.0,0.0,0.0,,,,543.0,,0.0,0.0,0.0,None,1
375,2025-05-31,Jaipur,64,M,Organic,5.0,8353.89,1670.7779999999998,2025-09-30,2025-06-02,1.0,183.0,120.0,0.2,1.2396694214876034,7.0,UPI,1
376,2025-10-01,Patna,36,F,Email,0.0,0.0,0.0,,,,182.0,,0.0,0.0,0.0,None,1
377,2025-01-20,Ahmedabad,40,F,Email,0.0,0.0,0.0,,,,436.0,,0.0,0.0,0.0,None,1
378,2025-02-18,Hyderabad,25,F,Organic,3.0,1940.23,646.7433333333333,2025-07-14,2025-04-02,1.0,261.0,103.0,0.3333333333333333,0.8653846153846154,4.0,COD,1
